"sp","sum","sum.1","sum.2","sum.3","sum.4","sum.5","sum.6","sum.7","sum.8","sum.9","sum.10","sum.11","tpa2004","tpa2009","tpa2014","tpa2019","tpa_gs_2004","tpa_gs_2009","tpa_gs_2014","tpa_gs_2019","tpa_diam2_2004","tpa_diam2_2009","tpa_diam2_2014","tpa_diam2_2019","tpa_seedlings_2004","tpa_seedlings_2009","tpa_seedlings_2014","tpa_seedlings_2019","nPlots2004","nPlots2009","nPlots2014","nPlots2019"
"SOLRUG",14871.3799116847,1796.39920149678,4676.97506602788,8347.823671473,7931.22233184269,6134.8231303459,15473,1664,4945,9474,8927,7263,2.48240371465423,1.40610850902587,NA,NA,NA,NA,NA,NA,0.709258204186922,NA,NA,NA,0.7092582089175,NA,NA,NA,1,1,NA,NA
"SOLTOR",27324.7065343931,3219.44968352467,7574.61639158428,11583.533695437,11452.6075158045,8233.1578322798,23946,1810,5588,9266,9292,7482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPACAM",28120.6184763163,4151.32734012231,8565.07940996811,11897.690651428,11876.1367273331,7724.80938721076,21033,3014,5704,7409,7728,4714,100.895434989826,86.5492496002436,77.3942834515369,56.0871443929184,7.73411290042012,4.67072005373836,1.16146662385337,2.84902697053482,53.8326080202253,52.7524901816071,44.9844897948587,33.5308999277693,1.41851641310442,26.4808227463621,0.773565782660989,8.87711625865174,71,79,86,80
"SPOMOM",28252.5030122437,3978.97522508539,8527.72819888964,12149.8450165987,12099.1025967132,8120.12737162784,35966,3897,9515,15418,15009,11112,1.89569096900829,1.92996003843611,0.694043258470612,0.729247964775478,NA,0.056468466496443,0.0282729605871451,0.0310021386630984,0.182718992758943,1.16876175319764,0.342052636170065,0.343286390327004,16.5337804630688,1.40610851840427,272.59254570881,10.9205729067076,4,15,8,7
"STAMON",11406.0480985809,1497.57398681925,2748.67510857526,3510.07111954596,3733.36025789892,2235.78627107968,7070,675,1147,1232,1438,763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEACU",8280.50792062934,1268.47121644812,2296.51909194794,2528.43168692617,2736.11646197736,1467.64524552925,7049,947,1793,1850,2080,1133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STESIN",8410.594557276,2074.74277311284,3648.84755486809,4046.03383811563,4203.61357389484,2128.870800782,12267,3098,5436,6003,6239,3141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SURMAR",1750.21207783379,209.267342593438,312.027617848442,210.444605066114,277.316475586123,68.0491329926853,1112,162,229,140,180,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWIMAC",27640.6894816663,4111.14935020823,8630.43545301445,12005.0283518992,11989.0947534358,7877.94540322758,35136,3872,9439,15279,14843,10971,0.0854716528383138,0.611964046290599,0.561974873102013,0.511905911693218,0.0569811018922092,0.056468466496443,0.0565459211742903,0.0310021386630984,0.0854716528383138,0.611964046290599,0.561974873102013,0.511905911693218,0.354629102093461,2.81221703680854,1.54713157048147,1.54384630809097,2,3,3,2
"SWIMAH",26871.0296483934,3860.5313205719,8018.88244690746,10815.3912908956,10997.3205129653,7136.78919239342,31149,4238,8619,10473,11191,6953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SYMMAR",27427.0782282725,4352.11246842891,8782.3162663728,11976.3357892781,11964.8181268349,7612.70565840602,23415,4575,8202,9653,9690,5115,0.0854716528383138,0.0847026997446644,0.113091842348581,0.124008554652393,NA,NA,NA,NA,0.0854716528383138,0.0847026997446644,0.113091842348581,0.124008554652393,0.7092582089175,2.1091627776064,5.03224553854313,0.800335340086554,1,1,1,1
"SYMMIC",9128.57181728927,1126.40529893743,2698.48237757149,3253.82891955582,2986.90494627895,1860.49964734152,11575,1416,3368,3937,3561,2145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SYZJAM",24272.8812688068,3558.14017011598,7693.80181605741,11130.4737701043,10883.4671232887,7325.32695317268,17759,2550,6203,9513,8783,6233,35.0335778550738,24.0856411580741,25.2709270820449,19.1146098984836,0.341886611353255,0.0282342332482215,NA,0.0310021386630984,19.2826695790238,12.7204850244161,12.7772939563761,8.99437238925447,0.354629102093461,1.4642525444406,56.9754850678153,12.3507704492822,42,42,44,34
"SYZMAL",16457.8862313535,2021.06749991328,5291.47895784583,9289.41705816146,8863.59632419888,6842.5288242856,24811,3045,8023,14152,13490,10445,1.21111509021813,NA,NA,NA,NA,NA,NA,NA,0.428242994062336,NA,NA,NA,0.709258204186922,NA,NA,NA,2,NA,NA,NA
"TABCIT",21407.0486239512,3462.40623197146,7635.37834013999,11686.0102829989,11410.1683786716,7947.76214670017,24811,3045,8023,14152,13490,10445,0.0284905509461046,0.0282342332482215,NA,NA,NA,NA,NA,NA,0.0284905509461046,0.0282342332482215,NA,NA,23.0508917732617,0.351527127256468,NA,NA,1,1,NA,NA
"TABHAE",20078.6490256526,2226.98361123726,5265.77631045505,8750.89670452662,8733.71131425351,6506.72770301625,23962,2726,6487,11595,11622,8896,12.2164750159849,12.8294086734094,12.0024734272485,22.8971907594244,NA,NA,NA,NA,2.56787536749254,2.81221701805174,2.81592497840437,4.6883632757609,3.4125036051909,3.51527129132148,72.9583001719761,4.55811144965659,8,7,7,9
"TABHET",28849.5613541007,4379.14332196116,9038.12486732006,12408.2078180909,12439.7116619647,8060.56834000349,38006,5394,11467,15479,15665,10271,36.7185517782104,42.2243186791619,43.5290807833232,46.7055698409587,1.02072065727829,NA,0.169637763522871,1.17649637596262,15.989395715101,17.7998406920956,21.1489858962102,21.7649224445335,0.354629102093461,1.11272541249493,5.98384061197696,0.771923148896948,40,48,53,51
"TABKAR",5253.71584681235,1721.97535835113,2723.64793208498,2343.68210214493,2620.54628380493,898.570925453794,5257,1957,3028,2670,2973,1016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TABRIG",4950.30508339924,802.758034133074,1960.40737930209,2622.58588273319,2340.85116419177,1538.09313005869,8624,1154,3252,4390,3810,2656,NA,0.0282342332482215,0.0282729605871451,NA,NA,NA,NA,NA,NA,0.0282342332482215,0.0282729605871451,NA,NA,0.703054259202135,1.12555641012103,NA,NA,1,1,NA
"TABSCH",11947.0925584685,1770.59426557238,4072.05658941937,6738.44941914186,6385.11994173925,4614.52567616687,16183,2357,5939,9945,9368,7011,NA,0.351527127256468,0.703981244601093,0.771923148896948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"TAMIND",18337.9026497675,1922.9440212755,4577.86163662537,6365.89265346644,6675.23977351515,4752.29575223965,16868,1422,3772,5124,5696,4274,0.913467090016881,0.0282342332482215,0.0848188817614354,0.0642671423591184,NA,NA,NA,NA,0.913467090016881,0.0282342332482215,0.0848188817614354,0.0642671423591184,0.354629102093461,7.79174087257061,28.57675713118,3.11610480222301,3,1,2,2
"TECGRA",25348.2298456337,4031.57326461188,8073.88184049167,10722.2790446021,10827.8348777425,6796.26161313057,39388,6282,12563,16646,16817,10535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TECSTA",17435.850773675,1536.52878405669,4409.37166308971,5927.15212001591,6138.46164904447,4601.93286498778,15857,830,3440,4211,4511,3681,NA,NA,NA,0.41437376563808,NA,NA,NA,NA,NA,NA,NA,0.41437376563808,NA,NA,NA,61.1760204286269,NA,NA,NA,1
"TERCAT",28270.0258070081,4368.39815464616,8968.50421583652,12368.0448508412,12363.0060846508,7994.6079300046,43165,6450,13514,18748,18731,12281,0.290793353002204,0.291648843624325,0.753829509619473,0.99763085937656,0.199433856622732,0.174058655060384,0.0282729605871451,0.0952692810222168,0.290793353002204,0.291648843624325,0.367046618288978,0.611669284928086,0.354629102093461,0.351527127256468,2.81592498309975,10.0350009819972,4,5,6,7
"TERSTA",14254.0344050676,2632.16042329371,4806.76279579103,5782.07207129151,5944.78224936128,3312.62182606757,10853,2859,4896,5087,5418,2559,NA,NA,0.351990622300547,0.385961574448474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"TETBAL",27031.2565664649,3949.80699434876,8237.63252702355,11616.8782036006,11588.6288381815,7638.82184383273,32189,3729,8564,13316,13095,9366,0.0687567889745246,4.48795153128202,4.47214832607886,0.864929564886243,0.0687567889745246,0.169405399489329,0.169637763522871,0.0310021386630984,0.0687567889745246,2.02726164048674,2.32541232324564,0.864929564886243,5.67406566187885,11.9519223876795,2.11194373849866,241.79735372424,1,7,6,3
"TETCRO",12686.6233811087,1655.82175520324,3981.10787854693,7638.08078124753,7387.43207483756,5731.61031963432,8927,1214,2380,5969,5721,4507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TETELA",27901.1593517705,3923.50603498868,8598.7751495603,11582.7413525812,11610.9532917633,7687.44725677464,22129,2898,7231,7413,7573,4675,10.5180562118204,9.66994434655608,12.2453197666916,11.8210302829309,0.0569811018922092,0.056468466496443,NA,NA,3.78010327204461,3.34245605593965,3.76275256244857,3.63060064594411,11.8634285695038,1.11272541718413,9.57333138712847,0.385961574448474,8,8,12,7
"TETURB",23120.6405292377,2571.81657647155,6239.85348832794,10074.4897403028,9792.22661620006,7220.41003972851,24932,3052,8035,14168,13506,10454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"THEGRA",28054.3071571365,4228.37606389821,8700.26624983549,11894.9209869727,11969.2099082619,7740.83384436369,27869,3824,7383,8642,9313,5489,0.937182611755759,2.45728007365958,1.45734753337032,0.855519384460793,NA,NA,NA,0.0310021386630984,0.227924407568837,0.699644437377236,1.10535691106977,0.855519384460793,0.354629102093461,30.2868141647273,0.773565787820483,3.11610480222301,6,10,10,9
"THEPOP",16968.6351656944,1648.84610138438,3631.42694349657,4915.55884675612,5187.56530748517,3538.7192061008,19710,1502,3336,4558,4991,3489,0.354629102093461,NA,NA,0.03326500369602,NA,NA,NA,NA,NA,NA,NA,0.03326500369602,NA,NA,NA,4.2455773446759,1,NA,NA,1
"THOPOR",5355.32771436588,732.882536804491,1352.826585416,1214.97253532873,1415.46159056267,682.579053758179,5405,723,1330,915,1171,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"THOSTR",22344.7317125276,3547.39022120088,6984.42685868591,8767.63207196444,9072.41730634123,5525.02708514035,16089,3171,5106,5086,5720,2549,15.0300203954568,8.81300259752422,10.5153119354868,10.5193621088115,0.0569811018922092,0.0282342332482215,0.0282729605871451,0.0310021386630984,7.93743835358762,5.29773132495954,5.55265095424917,6.65974636432678,10.3683331003238,20.868371335473,3.48104603745293,68.4406569331377,18,16,15,15
"THRMOR",22525.1473867595,3691.259211272,6993.39578180388,8750.38995973766,9010.72836002335,5319.46914875135,6209,1057,1701,1505,1729,672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOUFIL",25130.6351179873,3332.45575259824,7389.93209509936,10352.9155902724,10478.3022797249,7145.84652712662,19069,1329,4666,8126,8140,6811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRELAM",12572.3482828736,2125.87521515647,4448.27653371915,6980.18034303607,6880.42696375446,4754.55174859799,7830,1092,2241,4602,4589,3497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TREMIC",20506.3347480595,2429.21778423805,5555.2889555851,8611.89568956103,8451.88373544067,6022.66595120262,31359,3704,8488,13177,12929,9225,0.737748755133027,3.33048660189423,1.7223235470935,0.0310021386630984,NA,0.056468466496443,NA,NA,0.383119653039566,1.74994600069178,1.335540655763,0.0310021386630984,61.8795726385787,0.761198285238462,0.703981244601093,75.3027287558963,3,7,3,1
"TRIHIR",21773.4235052105,2598.54134991435,6046.46707684542,7430.84234399088,7715.05421207934,5116.51286216499,27388,2921,7420,8375,8915,5994,0.0687567889745246,3.46041968161979,2.19953972468904,1.99407501460149,0.0687567889745246,NA,NA,NA,0.0687567889745246,0.825297698647932,0.791577235486852,1.22215186570454,17.3768261066523,77.6950281723164,65.6708738647288,0.385961574448474,1,7,7,6
"TRIPAL",22035.7031177431,3522.95539484732,7571.70711688418,10359.875724256,10171.6877997406,6648.73240489326,13373,1960,4835,5992,5736,3776,11.5799459738961,7.79006526613874,6.36410416199698,3.14969687291399,0.256414958514942,NA,NA,NA,2.64060452959065,2.16563123003525,1.43623544978933,1.21988900067162,2.1277746267525,1.0545813864586,3.09426315128193,1.15788472334542,14,9,9,8
"TRITRI",17637.4265000522,3197.75155743491,6586.77608445566,9210.34689065628,9219.90413889382,6022.15258145891,1868,491,807,568,669,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRORAC",15815.3871307136,2966.25423962041,5718.8307548071,6570.10892035777,6658.80579325173,3692.55155363132,18217,3053,6254,6543,6491,3438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TUROCC",17774.9385677702,3369.9564845846,6969.92746229889,10415.9563804935,10055.3226147681,6685.36613018345,14759,3031,6203,10078,9375,6344,0.211209543705048,0.413892287759321,0.384211142378829,0.354600715491612,0.0854716528383138,0.0282342332482215,NA,NA,0.211209543705048,0.413892287759321,0.384211142378829,0.354600715491612,3.33888971795261,4.97952383576207,10.242520367395,1.92980787739091,4,6,5,4
"UREBAC",22484.7899261075,3950.01783555397,7513.7130440888,11200.3890043006,10961.9177279857,7011.89989243168,14135,3768,5603,9403,9198,5430,4.96480742930846,1.40610850902587,1.86432991859258,3.6441273171739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,3
"VACFAR",18458.0438778981,2168.51928609959,5006.90148374706,6967.86284663903,7247.85016868587,5079.33088258628,17780,1560,4429,6678,7147,5587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VARBEL",17838.4926636294,3347.76151385158,6787.75639169291,9426.53551303968,9396.37483970821,6048.61332585663,582,359,422,448,453,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VARPOL",28041.2826690376,4288.71979048848,8813.34822434187,12292.2693953216,12266.6478085816,7977.92801809311,26112,3288,7366,12436,11810,8522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VARRUP",2325.47626322937,673.128609756648,1082.86251468175,885.56216936835,990.868174160729,317.739564404081,1494,423,645,465,531,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VITDIV",21297.8067498589,2863.67459479207,6553.81742201094,10052.3806145489,9882.34592623962,7018.67133144755,21161,2536,6714,11725,11273,8737,0.113962203784418,0.436229827001132,0.436809504061982,0.478967990437769,NA,NA,NA,NA,0.113962203784418,0.0847026997446644,0.0848188817614354,0.0930064159892951,0.354629102093461,9.07623543352767,0.351990622300547,11.3065344760075,2,2,2,2
"WALLAM",27651.614199698,4362.39895260334,8869.01170790195,12108.7429232001,12126.2399869561,7763.84103435278,7908,2571,4063,3453,3872,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XYLBUX",21501.8704459332,3441.1739200186,6524.79813611135,7741.42845115066,8054.5618658457,4613.3879458271,18942,3416,5543,4703,5375,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XYLSCH",15316.5432886966,2856.94850591198,5825.95784234628,8223.96490631253,8167.30473876372,5310.35623285174,582,359,422,448,453,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZANFLA",18666.6155745424,3448.64434060827,6216.60863630101,7045.21085385233,7382.32227260247,3933.6779319942,7908,2571,4063,3453,3872,1301,NA,0.703054254512936,1.05597186690164,NA,NA,NA,NA,NA,NA,NA,0.703981244601093,NA,NA,NA,184.216672379744,NA,NA,1,1,NA
"ZANMAR",26284.7884326801,4073.09691023082,8639.55727235228,11591.2046284378,11578.7339656204,7505.63705538958,20108,3116,7581,9222,9189,6073,4.63282225622305,4.89403675747894,5.5607298956428,4.46266014481404,0.484339366083778,0.367045032226879,0.20068783323434,0.593566364664712,2.78606285378687,3.42978421772755,4.43517349068126,3.2195388478998,5.31943655978538,2.46068990017367,1.40796249389757,3.47365419063042,27,31,34,34
"ZANMON",14141.7482496306,1364.1234530726,4299.53239581184,5859.95182226964,6088.24257330544,4724.11912023284,13986,955,4189,5909,6097,5142,2.8940139186399,2.51715835729172,2.9572897813401,2.11582070422096,0.0569811018922092,NA,NA,NA,1.12086840817259,1.11104984826585,2.253308536739,1.34389755532401,2.48240372884596,6.32748831875162,6.68782186596882,0.828747536803702,3,4,6,5
"ZANPUN",9505.62241047918,1484.33623380814,3251.36312689557,4895.84441129368,4884.44353488804,3400.1073010799,4480,558,1222,1526,1757,1199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAPPOR",24898.1784340478,3629.19423210807,7544.68409811519,10081.6505437978,10255.6186001915,6626.42436808348,8192,875,1996,1467,1960,1085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZIZRET",8574.43663418619,1042.58468187437,2192.9553197315,2370.09973758645,2646.12591301324,1603.54123113886,4725,574,966,571,780,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
