"sp","year","metric","value"
"Pred_f51.noFIA_26",1951,"contag",79.5979581849847
"Pred_f51.noFIA_26",1951,"division",0.0832293891019518
"Pred_f51.noFIA_26",1951,"enn_cv",62.5128622474463
"Pred_f51.noFIA_26",1951,"enn_mn",1506.09657673729
"Pred_f51.noFIA_26",1951,"enn_sd",941.504078329285
"Pred_f51.noFIA_26",1951,"lsi",5.76029055690073
"Pred_f51.noFIA_26",1951,"mesh",794576.844398236
"Pred_f51.noFIA_26",1951,"np",355
"Pred_f51.noFIA_26",1951,"pd",0.0409593570670041
"Pred_f51.noFIA_26",1951,"pladj",96.410165274569
"Pred_f51.noFIA_26",1951,"split",1.09078540270878
"Pred_f51.noFIA_27",1951,"ai",94.9190719903822
"Pred_f51.noFIA_27",1951,"cohesion",99.5651642740814
"Pred_f51.noFIA_27",1951,"contag",71.434335229889
"Pred_f51.noFIA_27",1951,"division",0.135175456377738
"Pred_f51.noFIA_27",1951,"enn_cv",81.3889169797185
"Pred_f51.noFIA_27",1951,"enn_mn",1497.80821183717
"Pred_f51.noFIA_27",1951,"enn_sd",1219.04988204756
"Pred_f51.noFIA_27",1951,"lsi",6.8498789346247
"Pred_f51.noFIA_27",1951,"mesh",749554.521775502
"Pred_f51.noFIA_27",1951,"np",324
"Pred_f51.noFIA_27",1951,"pd",0.0373826244780545
"Pred_f51.noFIA_27",1951,"pladj",95.3438777323618
"Pred_f51.noFIA_27",1951,"split",1.15630390854955
"Pred_f51.noFIA_28",1951,"ai",87.5132600271104
"Pred_f51.noFIA_28",1951,"cohesion",99.4676868287212
"Pred_f51.noFIA_28",1951,"contag",45.0380345387707
"Pred_f51.noFIA_28",1951,"division",0.299970116326923
"Pred_f51.noFIA_28",1951,"enn_cv",49.37729589841
"Pred_f51.noFIA_28",1951,"enn_mn",1287.18382417624
"Pred_f51.noFIA_28",1951,"enn_sd",635.576565619973
"Pred_f51.noFIA_28",1951,"lsi",14.4891041162228
"Pred_f51.noFIA_28",1951,"mesh",606724.87680266
"Pred_f51.noFIA_28",1951,"np",963
"Pred_f51.noFIA_28",1951,"pd",0.111109467198662
"Pred_f51.noFIA_28",1951,"pladj",87.8680172975535
"Pred_f51.noFIA_28",1951,"split",1.428510444087
"Pred_f51.noFIA_29",1951,"ai",93.2822691474873
"Pred_f51.noFIA_29",1951,"cohesion",99.607940642935
"Pred_f51.noFIA_29",1951,"contag",68.3980395295306
"Pred_f51.noFIA_29",1951,"division",0.134571837345489
"Pred_f51.noFIA_29",1951,"enn_cv",62.8480545432059
"Pred_f51.noFIA_29",1951,"enn_mn",1364.38696070664
"Pred_f51.noFIA_29",1951,"enn_sd",857.490661245301
"Pred_f51.noFIA_29",1951,"lsi",8.52421307506053
"Pred_f51.noFIA_29",1951,"mesh",750077.68613108
"Pred_f51.noFIA_29",1951,"np",571
"Pred_f51.noFIA_29",1951,"pd",0.0658811067190404
"Pred_f51.noFIA_29",1951,"pladj",93.7053492091701
"Pred_f51.noFIA_29",1951,"split",1.15549740943572
"Pred_f51.noFIA_30",1951,"ai",98.1162066115701
"Pred_f51.noFIA_30",1951,"cohesion",99.7906421164347
"Pred_f51.noFIA_30",1951,"contag",87.5603070337638
"Pred_f51.noFIA_30",1951,"division",0.0492164197775489
"Pred_f51.noFIA_30",1951,"enn_cv",90.7322719266674
"Pred_f51.noFIA_30",1951,"enn_mn",1718.95343754634
"Pred_f51.noFIA_30",1951,"enn_sd",1559.64550724734
"Pred_f51.noFIA_30",1951,"lsi",3.54237288135593
"Pred_f51.noFIA_30",1951,"mesh",824056.321066804
"Pred_f51.noFIA_30",1951,"np",143
"Pred_f51.noFIA_30",1951,"pd",0.0164991212974129
"Pred_f51.noFIA_30",1951,"pladj",98.5806528049286
"Pred_f51.noFIA_30",1951,"split",1.05176406156071
"Pred_f51.noFIA_31",1951,"ai",95.0031469627475
"Pred_f51.noFIA_31",1951,"cohesion",99.5687643406048
"Pred_f51.noFIA_31",1951,"contag",76.6011182782058
"Pred_f51.noFIA_31",1951,"division",0.0953149989994098
"Pred_f51.noFIA_31",1951,"enn_cv",56.1608818686841
"Pred_f51.noFIA_31",1951,"enn_mn",1435.8912672981
"Pred_f51.noFIA_31",1951,"enn_sd",806.409198390036
"Pred_f51.noFIA_31",1951,"lsi",6.73970944309927
"Pred_f51.noFIA_31",1951,"mesh",784102.091323916
"Pred_f51.noFIA_31",1951,"np",497
"Pred_f51.noFIA_31",1951,"pd",0.0573430998938058
"Pred_f51.noFIA_31",1951,"pladj",95.4516912505183
"Pred_f51.noFIA_31",1951,"split",1.10535711202683
"Pred_f51.noFIA_32",1951,"ai",96.1976643699793
"Pred_f51.noFIA_32",1951,"cohesion",99.6763541067026
"Pred_f51.noFIA_32",1951,"contag",76.5570212954544
"Pred_f51.noFIA_32",1951,"division",0.103889065479443
"Pred_f51.noFIA_32",1951,"enn_cv",50.1621502125684
"Pred_f51.noFIA_32",1951,"enn_mn",1278.96531134836
"Pred_f51.noFIA_32",1951,"enn_sd",641.556500645205
"Pred_f51.noFIA_32",1951,"lsi",5.53268765133172
"Pred_f51.noFIA_32",1951,"mesh",776670.837958702
"Pred_f51.noFIA_32",1951,"np",246
"Pred_f51.noFIA_32",1951,"pd",0.0283831037703747
"Pred_f51.noFIA_32",1951,"pladj",96.6329008944968
"Pred_f51.noFIA_32",1951,"split",1.11593326392678
"Pred_f51.noFIA_33",1951,"ai",96.6087714048171
"Pred_f51.noFIA_33",1951,"cohesion",99.6311667306748
"Pred_f51.noFIA_33",1951,"contag",82.5969631851762
"Pred_f51.noFIA_33",1951,"division",0.0685762511223846
"Pred_f51.noFIA_33",1951,"enn_cv",92.8324258997791
"Pred_f51.noFIA_33",1951,"enn_mn",1558.1112389452
"Pred_f51.noFIA_33",1951,"enn_sd",1446.43246132993
"Pred_f51.noFIA_33",1951,"lsi",5.08474576271186
"Pred_f51.noFIA_33",1951,"mesh",807276.906985245
"Pred_f51.noFIA_33",1951,"np",337
"Pred_f51.noFIA_33",1951,"pd",0.0388825445960011
"Pred_f51.noFIA_33",1951,"pladj",97.0712635507375
"Pred_f51.noFIA_33",1951,"split",1.07362519068793
"Pred_f51.noFIA_34",1951,"ai",94.1743203956327
"Pred_f51.noFIA_34",1951,"cohesion",99.5485445601314
"Pred_f51.noFIA_34",1951,"contag",69.4991879002549
"Pred_f51.noFIA_34",1951,"division",0.142343489469999
"Pred_f51.noFIA_34",1951,"enn_cv",78.0201286095106
"Pred_f51.noFIA_34",1951,"enn_mn",1517.24965270299
"Pred_f51.noFIA_34",1951,"enn_sd",1183.76013036623
"Pred_f51.noFIA_34",1951,"lsi",7.6138014527845
"Pred_f51.noFIA_34",1951,"mesh",743341.895577317
"Pred_f51.noFIA_34",1951,"np",420
"Pred_f51.noFIA_34",1951,"pd",0.0484589576567373
"Pred_f51.noFIA_34",1951,"pladj",94.596291688881
"Pred_f51.noFIA_34",1951,"split",1.16596794605108
"Pred_f51.noFIA_35",1951,"ai",94.0126178887676
"Pred_f51.noFIA_35",1951,"cohesion",99.5774797246317
"Pred_f51.noFIA_35",1951,"contag",67.2226107087335
"Pred_f51.noFIA_35",1951,"division",0.157600618423867
"Pred_f51.noFIA_35",1951,"enn_cv",77.9445207746521
"Pred_f51.noFIA_35",1951,"enn_mn",1434.76690871733
"Pred_f51.noFIA_35",1951,"enn_sd",1118.32219123301
"Pred_f51.noFIA_35",1951,"lsi",7.78934624697337
"Pred_f51.noFIA_35",1951,"mesh",730118.346267784
"Pred_f51.noFIA_35",1951,"np",369
"Pred_f51.noFIA_35",1951,"pd",0.042574655655562
"Pred_f51.noFIA_35",1951,"pladj",94.424500918192
"Pred_f51.noFIA_35",1951,"split",1.18708539188264
"Pred_f51.noFIA_36",1951,"ai",88.4444877019291
"Pred_f51.noFIA_36",1951,"cohesion",99.4852108404505
"Pred_f51.noFIA_36",1951,"contag",49.1751008129375
"Pred_f51.noFIA_36",1951,"division",0.266185841844923
