"","sp","total_hab","fcover_51","fcover_77","fcover_91","fcover_00","tot_change","tpa2004","tpa2009","tpa2014","tpa2019","nPlots2004","nPlots2009","nPlots2014","nPlots2019","species","seedmass","ss.guanica","ss.swenson","ss","WD","THK","LA.wp","SLA.wp","MAXHT","ss.log","thk.log","la.log","sla.log","wd.z","ss.log.z","thk.log.z","la.log.z","sla.log.z","maxht.z","ss.log.z_pi","wd.z_pi","thk.log.z_pi","la.log.z_pi","sla.log.z_pi","maxht.z_pi","pca1","pca2","pca1_pi","pca2_pi"
"Casearia_sylvestris","CASSYL",26512,4715,9980,15635,15153,10438,44.9111091975578,53.3962150294636,44.3283531061044,35.3217745213078,27,39,37,36,"Casearia_sylvestris",3,NA,5.61,5.61,0.673697322,167.2222222,59.75374673,149.3326007,12,0.748962861256161,2.22329399043282,1.77636514197413,2.17415462861289,-0.121490279329557,-0.955241166261953,-1.0676285693323,0.168179093184185,0.350972318763416,-0.139048949118323,-0.955241166261953,-0.121490279329557,-1.0676285693323,0.168179093184185,0.350972318763416,-0.139048949118323,-0.336272150523051,1.09415771783556,0.705845926531549,-0.011931036714317
"Cecropia_schreberiana","CECSCH",18900,3169,6769,12535,11874,8705,15.0261354133462,10.4217197194498,12.154884410663,9.75683449248886,58,68,69,52,"Cecropia_schreberiana",0.6,NA,0.7,0.7,0.299201722,267.0864198,1748.526657,147.1927964,25,-0.154901959985743,2.42665180656926,3.24267225769174,2.16788655619521,-2.11568330546948,-1.79295170095815,0.256477120648786,2.40394960968909,0.322371656648676,1.44224527498885,-1.79295170095815,-2.11568330546948,0.256477120648786,2.40394960968909,0.322371656648676,1.44224527498885,-2.37548671540203,-1.02061658487325,0.570792118968379,3.32582758024491
"Cedrela_odorata","CEDODO",41940,6796,13481,18494,18553,11757,0.142452754730523,0.492698293497575,0.113091842348581,0.124008554652393,3,5,4,4,"Cedrela_odorata",17,NA,NA,17,NA,NA,NA,NA,NA,1.23044892137827,NA,NA,NA,NA,-0.50899529476154,NA,NA,NA,NA,-0.50899529476154,-1.90908630563418,0.109094860771995,1.70787635855503,-0.484325469881563,0.0029966735932162,NA,NA,-0.0182220258466095,2.41445435566982
"Ceiba_pentandra","CEIPEN",25791,3283,6431,7692,8336,5053,NA,0.437905391230215,0.41505585191764,0.445375904301178,NA,2,2,2,"Ceiba_pentandra",59,NA,NA,59,0.303049231,NA,364.39,343.49,35,1.77085201164214,NA,2.56156645006712,2.53591409799517,-2.09519527939971,-0.00814455795068189,NA,1.365424823862,2.0016489001995,2.65862544737898,-0.00814455795068189,-2.09519527939971,-4.05267807861402,1.365424823862,2.0016489001995,2.65862544737898,NA,NA,5.06288527941677,1.52884575690652
"Celtis_trinervia","CELTRI",3864,585,1153,1001,1274,689,NA,NA,NA,NA,NA,NA,NA,NA,"Celtis_trinervia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.582003328861819,-0.971078541462974,0.599790207269902,0.52186476918465,-0.267095887081263,-0.0756082789727132,NA,NA,-0.575423786983125,1.17099371160663
"Cestrum_citrifolium","CESCIT",32128,5994,12183,17496,17339,11345,NA,NA,NA,NA,NA,NA,NA,NA,"Cestrum_citrifolium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0404065846287386,0.0230440450624732,1.25370807824664,0.187507680684301,0.189522682977666,-1.06849652816314,NA,NA,-1.02053044660297,0.206269799783151
"NA.5","CESLAU",25497,4194,9383,13320,13246,9052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cestrum_macrophyllum","CESMAC",16644,3845,6872,10578,9972,6127,0.119850047325576,0.794085774057738,1.47754702726208,1.60067068017311,3,3,3,3,"Cestrum_macrophyllum",NA,NA,NA,NA,0.734914919,356.6666667,62.73823977,155.8040502,4.5,NA,2.55226252300614,1.79753232964863,2.19257874317382,0.204494071392972,NA,1.07435502431924,0.200454033142321,0.435039930017242,-1.05133407841092,0.119081378234009,0.204494071392972,1.07435502431924,0.200454033142321,0.435039930017242,-1.05133407841092,NA,NA,-0.722343845512161,0.00435401739381079
"NA.6","CHICOM",15523,2649,5299,5403,5327,2678,NA,NA,NA,NA,NA,NA,NA,NA,"Chionanthus_compactus",NA,NA,NA,NA,0.951827984,203.6666667,18.41252885,162.8928828,13,NA,2.30891995559397,1.26511344033329,2.21190210930414,1.35955843396929,NA,-0.510099825986967,-0.611358473529549,0.523210746942362,-0.0174109318793096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chionanthus_domingensis","CHIDOM",18183,4254,8065,10119,9898,5644,0.383119653039566,0.436229827001132,0.760527165775383,1.57484843645699,2,3,4,4,"Chionanthus_domingensis",NA,NA,540,540,0.86194604,213.0555556,81.7644631,139.418911,23,2.73239375982297,2.32849286327229,1.91256458933174,2.14432168614301,0.880936132664015,0.883021502583158,-0.382656490300533,0.375850941395453,0.21484723107889,1.19896924051082,0.883021502583158,0.880936132664015,-0.382656490300533,0.375850941395453,0.21484723107889,1.19896924051082,-0.39567330459498,-0.658399837916392,0.816855919639128,-0.766335264369373
"Chionanthus_holdridgei","CHIHOL",2409,681,1132,951,1082,401,NA,NA,NA,NA,NA,NA,NA,NA,"Chionanthus_holdridgei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0761352653011907,0.444056126940392,0.165718430205653,-0.782764813874567,-0.210807941044205,0.150419378869935,NA,NA,-0.424278348260787,-0.844107722651651
"Chione_venosa","CHIVEN",19349,3171,6533,7100,6916,3745,NA,NA,NA,NA,NA,NA,NA,NA,"Chione_venosa",NA,NA,NA,NA,0.727326146,250.3518518,25.30916543,152.6668617,17,NA,2.39855080813176,1.40327782452919,2.18374477809979,0.164083775000815,NA,0.0735055848988347,-0.400690562758982,0.394731325811742,0.469141137076742,-0.58608521644633,0.164083775000815,0.0735055848988347,-0.400690562758982,0.394731325811742,0.469141137076742,NA,NA,0.0334425669060195,-0.29101175537739
"Chrysophyllum_argenteum","CHRARG",20647,3388,7124,7749,7660,4272,NA,1.11272541249493,1.05597186690164,0.771923148896948,NA,3,3,2,"Chrysophyllum_argenteum",236.5,NA,NA,236.5,0.789692307,203.3968254,49.6208973,181.7288127,24,2.37383114507383,2.30834417020904,1.69566461340082,2.25942378919354,0.496184241156677,0.550702252331934,-0.513848886233984,0.045129930756675,0.740047984784066,1.32060725774983,0.550702252331934,0.496184241156677,-0.513848886233984,0.045129930756675,0.740047984784066,1.32060725774983,-0.701388913593448,-0.204749634298383,1.15659543751835,-0.592719870433503
"Chrysophyllum_cainito","CHRCAI",37211,5928,11762,15599,15822,9894,0.988193796319687,0.470792880049492,0.504463861733567,0.452491581840514,4,3,4,2,"Chrysophyllum_cainito",210,NA,NA,210,NA,NA,NA,NA,NA,2.32221929473392,NA,NA,NA,NA,0.502867897316876,NA,NA,NA,NA,0.502867897316876,0.327037077846733,-0.146073828601087,0.0485489490470982,0.319183954028781,1.17522962592196,NA,NA,0.618238664904422,-0.378875109694362
"Chrysobalanus_icaco","CHRICA",10852,920,1539,2598,2613,1693,0.383119653039566,3.86679839982115,4.5758780899071,3.08769259558779,1,1,1,1,"Chrysobalanus_icaco",2114.8,NA,NA,2114.8,NA,NA,NA,NA,NA,3.32526930173307,NA,NA,NA,NA,1.43250420790562,NA,NA,NA,NA,1.43250420790562,2.21808881347554,-2.57322035652485,-0.564492587930827,2.16718003810856,0.196941887668552,NA,NA,3.10227914667906,-2.97669633156913
"Chrysophyllum_oliviforme","CHROLI",14591,1378,2673,3461,3753,2375,NA,NA,NA,NA,NA,NA,NA,NA,"Chrysophyllum_oliviforme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.573312709267199,0.427610921456174,-0.32447589597555,0.0478506786547685,0.506584644959146,1.23653085680743,NA,NA,0.876016497409696,-0.506067597684617
"NA.7","CHRPAU",16559,1660,4019,5931,6266,4606,0.354629102093461,NA,0.0282729605871451,0.0310021386630984,1,NA,1,1,"Chrysophyllum_pauciflorum",NA,NA,NA,NA,0.921634964,235.5396825,19.91613246,125.3371306,12,NA,2.37206408530338,1.29920500605772,2.09807974797644,1.19878028351277,NA,-0.0989550614255828,-0.559376922945001,0.00384934195076999,-0.139048949118323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cinnamomum_elongatum","CINELO",26008,4089,9208,14423,14087,9998,4.46356633650083,3.48977992733152,3.75384532746545,3.10494047367285,10,29,31,33,"Cinnamomum_elongatum",NA,NA,NA,NA,0.583127077,NA,28.63933333,185.214,33,NA,NA,1.45696290419196,2.26767381114153,-0.603777790730983,NA,NA,-0.318833551359638,0.77769210796109,2.41534941290095,1.07772829192843,-0.603777790730983,-2.14351385151379,-0.318833551359638,0.77769210796109,2.41534941290095,NA,NA,2.72066973860071,-0.322261690125874
"Cinnamomum_montanum","CINMON",19325,3424,7834,10096,9903,6479,0.440100754931775,0.0940092108867744,0.473413792022098,0.581025866558751,4,2,4,5,"Cinnamomum_montanum",NA,NA,NA,NA,0.504555451,159.9814815,24.34180101,155.7895246,22,NA,2.20406971423205,1.38635270782044,2.19253825204409,-1.02217252920501,NA,-1.19280189183756,-0.426497350791453,0.434855172560239,1.07733122327181,0.229017755948875,-1.02217252920501,-1.19280189183756,-0.426497350791453,0.434855172560239,1.07733122327181,NA,NA,1.37073859727094,0.228831895723766
"Citharexylum_caudatum","CITCAU",6541,1564,3216,4081,3746,2182,NA,0.703054254512936,NA,NA,NA,1,NA,NA,"Citharexylum_caudatum",NA,NA,NA,NA,0.638421219,NA,40.714,190.7593333,NA,NA,NA,1.60974377230299,2.28048579591408,-0.309335900458332,NA,NA,-0.0858789699167971,0.836152065517616,NA,-0.170853943779745,-0.309335900458332,0.67826777682643,-0.0858789699167971,0.836152065517616,-0.253422329839384,NA,NA,-0.0861067561620246,0.277844934473858
"NA.8","CITSIN",10341,1515,3975,6597,6232,4717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Citharexylum_spinosum","CITSPI",25174,3066,7630,9332,9607,6541,NA,NA,0.0931502091344064,0.13306001478408,NA,NA,1,1,"Citharexylum_spinosum",73.0957,NA,NA,73.0957,0.676332689,326.537037,41.24392728,167.8403222,19,1.86389182947223,2.51393244764014,1.61536001245111,2.22489630455746,-0.107456922214762,0.0780856323507675,0.824779808309519,-0.0773155359661725,0.58250211486673,0.712417171554768,0.0780856323507675,-0.107456922214762,0.824779808309519,-0.0773155359661725,0.58250211486673,0.712417171554768,-0.160506556790926,-0.556092375134182,-0.0779944614863888,0.176329224389483
"Clidemia_eggersii","CLIEGG",10229,1922,4243,6990,6473,4551,NA,NA,NA,NA,NA,NA,NA,NA,"Clidemia_eggersii",NA,NA,NA,NA,0.545223463,NA,20.83933333,276.3146667,7,NA,NA,1.31888382135813,2.44140393774975,-0.805614935691563,NA,NA,-0.5293713977881,1.57040736700267,-0.747239035313388,-1.81546623315625,-0.805614935691563,-0.223096716487239,-0.5293713977881,1.57040736700267,-0.747239035313388,NA,NA,0.464137739301056,0.490552980594704
"Clibadium_erosum","CLIERO",1466,885,1091,1275,1217,332,NA,NA,NA,NA,NA,NA,NA,NA,"Clibadium_erosum",NA,NA,380,380,0.322264307,NA,191.962,272.8855,7,2.57978359661681,NA,2.28321526608034,2.43598045968129,-1.99287479671327,0.741580948182723,NA,0.941005298292616,1.54566051447984,-0.747239035313388,0.741580948182723,-1.99287479671327,0.643212733469093,0.941005298292616,1.54566051447984,-0.747239035313388,NA,NA,0.818202641738279,1.96109088184246
"Clidemia_hirta","CLIHIR",34532,3972,9134,14803,14469,10497,NA,NA,NA,NA,NA,NA,NA,NA,"Clidemia_hirta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.049752742054,-0.457223968707442,-0.183734822247371,0.0315153389360966,0.452999335358701,-0.489347045696206,NA,NA,-0.164474274739003,0.562953661557914
"Clusia_clusioides","CLUCLU",5349,1252,2183,3396,3228,1976,1.01079650372463,0.0847026997446644,NA,NA,6,2,NA,NA,"Clusia_clusioides",NA,NA,NA,NA,0.586571429,NA,113.045,34.18,NA,NA,NA,2.05325135818575,1.53377205838472,-0.585436579945139,NA,NA,0.590364890413697,-2.5710369202497,NA,-0.936577763394145,-0.585436579945139,3.73193353677566,0.590364890413697,-2.5710369202497,0.203063391069848,NA,NA,-4.18472518055718,1.68987827706584
"Clusia_gundlachii","CLUGUN",10226,2296,4459,7186,6616,4320,NA,NA,NA,NA,NA,NA,NA,NA,"Clusia_gundlachii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.702396060535603,0.295352319793153,3.52531776403104,0.570515763210305,-3.09746142770376,1.37619412992592,NA,NA,-4.12509533096346,0.965295312787495
"Clusia_minor","CLUMIN",22894,4223,7103,7374,7902,3679,NA,NA,NA,NA,NA,NA,NA,NA,"Clusia_minor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.828665096320897,-0.203735597790428,3.56199588847547,0.550770257293887,-2.71208504277298,0.617719708070657,NA,NA,-4.076564202485,1.33412575726408
"Clusia_rosea","CLUROS",13384,2874,4473,4009,4453,1579,3.02761448196668,4.26034341238963,4.24158087349987,4.67245994482406,15,15,15,14,"Clusia_rosea",11.3808,NA,10.7692,10.7692,0.75942992,849.1666667,110.2829417,25.7345768,25,1.03218344252825,2.92899293797585,2.04250834200971,1.41051703075848,0.335036710692374,-0.692749631025057,3.52732632155063,0.573984339185883,-3.13343875037812,1.44224527498885,-0.692749631025057,0.335036710692374,3.52732632155063,0.573984339185883,-3.13343875037812,1.44224527498885,2.37432029408495,-4.0808477672224,-4.13399690975919,0.938525402433704
"NA.9","COCCOS",6087,2079,3325,2853,3209,1130,NA,NA,NA,NA,NA,NA,NA,NA,"Coccoloba_costata",NA,NA,NA,NA,0.864340236,454.2654321,59.29547834,55.14700783,12,NA,2.65730968988658,1.7730215768911,1.74152195343672,0.8936852516561,NA,1.75833931381158,0.16308094958758,-1.62309245553754,-0.139048949118323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.10","COCDIV",18165,3355,5384,4479,5171,1816,7.6425678383889,10.8487007478339,9.41305565517212,9.6776648401679,16,16,13,15,"Coccoloba_diversifolia",NA,182.6,NA,182.6,0.8267833,217.4962963,39.83395009,92.83507283,17,2.26150077319828,2.33745186584161,1.60025337488106,1.96771208245679,0.693694170707797,0.446593392605326,-0.324322532432734,-0.100349574688745,-0.591006828137139,0.469141137076742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coccoloba_krugii","COCKRU",3634,654,1061,796,963,309,3.90092012302807,5.27290690884702,4.92786871220765,5.78942361672711,2,1,1,1,"Coccoloba_krugii",22.9532,NA,NA,22.9532,0.803922597,379.9259259,12.44092375,58.01309286,4.5,1.36084324087384,2.57969893054111,1.09485262831568,1.76352601968627,0.57196068573426,-0.388144596140602,1.25299926834145,-0.870965822866372,-1.52268984018506,-1.05133407841092,-0.388144596140602,0.57196068573426,1.25299926834145,-0.870965822866372,-1.52268984018506,-1.05133407841092,2.40007423225044,-0.416887090699668,-2.39039698060071,-0.757648639160555
"Coccoloba_microstachya","COCMIC",5286,954,1716,1615,1839,885,5.68750599124629,11.1239029964911,11.6138183307329,15.3097376675278,5,8,9,10,"Coccoloba_microstachya",37,1.9,NA,1.9,0.816958416,329.9555556,8.745896136,68.83623612,9,0.278753600952829,2.51845544515794,0.941804315470545,1.83781711562119,0.641376559618551,-1.39103559216581,0.85423000040379,-1.10432819408593,-1.1837061157828,-0.503963000835362,-1.39103559216581,0.641376559618551,0.85423000040379,-1.10432819408593,-1.1837061157828,-0.503963000835362,2.27869144264051,0.0968007814239116,-2.05625417908685,-0.808958439920636
"Coccoloba_pubescens","COCPUB",11373,2903,4978,5018,5442,2539,5.9954019168727,NA,NA,NA,1,NA,NA,NA,"Coccoloba_pubescens",27.144,NA,NA,27.144,0.867839849,500.0833333,955.8042985,73.1111409,20,1.43367384663706,2.69904238068952,2.98036897932417,1.8639835611265,0.912320727850716,-0.320644496277958,2.03006967756274,2.00399933333121,-1.06431093066494,0.834055188793782,-0.320644496277958,0.912320727850716,2.03006967756274,2.00399933333121,-1.06431093066494,0.834055188793782,0.546279758704393,-2.56282848990762,-1.68365486460535,0.815028410787951
"Coccoloba_pyrifolia","COCPYR",4633,1842,2612,3462,3245,1403,NA,NA,0.41505585191764,0.445375904301178,NA,NA,2,2,"Coccoloba_pyrifolia",43.6,NA,NA,43.6,0.673755982,287.0833333,43.38516505,84.26827248,7,1.63948648926859,2.45800798014559,1.63734125397563,1.92566409087041,-0.121177914209878,-0.129895376659386,0.460643789219836,-0.0437993569952667,-0.782868108580134,-0.747239035313388,-0.129895376659386,-0.121177914209878,0.460643789219836,-0.0437993569952667,-0.782868108580134,-0.747239035313388,0.859622910272491,-0.177776772844649,-1.03867978347919,0.0294912326294221
"Coccoloba_rugosa","COCRUG",12265,1586,4532,6003,5512,3926,NA,4.91605389578393,4.64139469596593,5.80123271893312,NA,1,1,1,"Coccoloba_rugosa",NA,NA,NA,NA,0.761756787,381.2555556,1372.782125,37.06288892,15,NA,2.5812161808764,3.13760161559175,1.56893926800813,0.347427302048201,NA,1.26287840571739,2.24374180517167,-2.41057204158613,0.225865102598716,-0.402659871961998,0.347427302048201,1.26287840571739,2.24374180517167,-2.41057204158613,0.225865102598716,NA,NA,-2.03342954587075,1.15447866539535
"Coccoloba_sintenisii","COCSIN",559,335,415,432,442,107,0.354629102093461,0.0282342332482215,1.78822607208988,1.92980787224237,1,1,2,1,"Coccoloba_sintenisii",NA,NA,NA,NA,0.702789775,389.437037,146.9088072,53.35981401,7,NA,2.59043725226832,2.16704783257519,1.72721430714216,0.0334273402256614,NA,1.32291874903802,0.76387751924494,-1.68837698482497,-0.747239035313388,-0.469159531225891,0.0334273402256614,1.32291874903802,0.76387751924494,-1.68837698482497,-0.747239035313388,NA,NA,-2.12594673827073,0.586478973381086
"Coccoloba_swartzii","COCSWA",12535,2325,5083,8209,7773,5448,0.354629102093461,NA,NA,NA,1,NA,NA,NA,"Coccoloba_swartzii",NA,NA,NA,NA,0.679182085,388.3671498,82.43277682,77.3510137,18,NA,2.58924248780665,1.91609992967861,1.88846600958589,-0.0922838584139835,NA,1.31513938529411,0.381241496776801,-0.952599675677901,0.590779154315755,-0.173607784202897,-0.0922838584139835,1.31513938529411,0.381241496776801,-0.952599675677901,0.590779154315755,NA,NA,-1.35244383244853,0.534040023419841
"Coccoloba_uvifera","COCUVI",37211,5928,11762,15599,15822,9894,NA,NA,NA,NA,NA,NA,NA,NA,"Coccoloba_uvifera",632,NA,NA,632,0.73846227,461.8555556,221.1803612,66.32024873,7,2.80071707828239,2.66450617206175,2.34474656295314,1.82164614633992,0.223383752941889,0.946344205595557,1.80519712914923,1.0348259296705,-1.25749282366714,-0.747239035313388,0.946344205595557,0.223383752941889,1.80519712914923,1.0348259296705,-1.25749282366714,-0.747239035313388,0.955008328957207,-1.85052727737813,-1.8462410396417,0.451181211857554
"Coccoloba_venosa","COCVEN",24360,3318,7491,7677,8299,4981,NA,0.703054254512936,0.703981244601093,0.416963713111572,NA,1,1,1,"Coccoloba_venosa",14.2288557,NA,NA,14.2288557,NA,NA,NA,NA,NA,1.15316997505559,NA,NA,NA,NA,-0.580618159069703,NA,NA,NA,NA,-0.580618159069703,-0.108045211117827,2.21499704365954,0.690261880765177,-2.02176904458199,-0.454284994784579,NA,NA,-2.90259759945787,0.905655135174457
"Coffea_arabica","COFARA",20481,2520,6191,11437,11209,8689,11.4486258744615,12.8294086734094,5.2798593345082,2.70173102113932,13,13,7,4,"Coffea_arabica",188.3,NA,NA,188.3,0.666733771,221.0888889,64.53527408,174.0544276,7,2.27485032001666,2.34456691711209,1.80979715883476,2.24068507535251,-0.158571261966922,0.458965879884801,-0.277994930913714,0.219154988208543,0.654544884736868,-0.747239035313388,0.458965879884801,-0.158571261966922,-0.277994930913714,0.219154988208543,0.654544884736868,-0.747239035313388,-0.356260623780738,0.608938515678566,0.533488704570697,-0.0561740554188295
"Cojoba_arborea","COJARB",17914,3654,5717,4790,5447,1793,0.600134966498647,0.379761360504689,0.380263582887692,0.416963713111572,1,2,2,2,"Cojoba_arborea",850,NA,NA,850,0.570324627,143.5555556,163.7024129,76.44635155,4.5,2.92941892571429,2.1570200043542,2.21405508076461,1.88335676326681,-0.671950972224984,1.06562630497015,-1.49915248973849,0.835552421751644,-0.975912716417622,-1.05133407841092,1.06562630497015,-0.671950972224984,-1.49915248973849,0.835552421751644,-0.975912716417622,-1.05133407841092,-0.541378556143509,0.284550617992189,0.616627073195906,0.228546586015999
"Colubrina_arborescens","COLARB",9757,2254,3589,3153,3613,1359,1.77314551046731,1.63868463192797,0.773565782660989,0.82874753127616,1,2,1,1,"Colubrina_arborescens",15.075,1.4,NA,1.4,0.870159995,247.4444444,59.44033843,85.89715348,13,0.146128035678238,2.39347770751671,1.77408127346219,1.93397877211516,0.924675529810543,-1.51395423064972,0.0404735553567218,0.164696735479023,-0.744928950729635,-0.0174109318793096,-1.51395423064972,0.924675529810543,0.0404735553567218,0.164696735479023,-0.744928950729635,-0.0174109318793096,1.17068371293176,0.140491135326746,-0.928421601096729,-0.487840705073694
"Colubrina_elliptica","COLELL",3755,543,843,517,684,141,NA,NA,NA,NA,NA,NA,NA,NA,"Colubrina_elliptica",NA,NA,NA,NA,0.961254783,451.2666667,13.11389646,59.30892292,4,NA,2.65443325507366,1.11773175039743,1.77312003709778,1.4097562382282,NA,1.73961023924235,-0.836080589039436,-1.47891318413759,-1.11215308703043,-1.45927373506606,1.4097562382282,1.73961023924235,-0.836080589039436,-1.47891318413759,-1.11215308703043,NA,NA,-3.03088575090018,-1.0978597510604
"Colubrina_verrucosa","COLVER",5653,910,1966,1949,2282,1372,NA,NA,NA,NA,NA,NA,NA,NA,"Colubrina_verrucosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.15776368680701,1.12514458779645,0.917416012800252,-0.364655238650274,-1.05030802306431,-0.400542412221464,NA,NA,-1.84998441239708,-0.81448188054498
"Comocladia_dodonaea","COMDOD",5826,862,1504,1094,1379,517,0.709258204186922,0.703054254512936,0.703981244601093,0.771923148896948,1,1,1,1,"Comocladia_dodonaea",NA,NA,NA,NA,0.837742465,206.2888889,37.86846615,70.45138402,6.5,NA,2.31447583670136,1.57827771451925,1.84788952926006,0.752051840104492,NA,-0.473924310696137,-0.133857243710479,-1.13774657990494,-0.808058043932894,-0.144389644644155,0.752051840104492,-0.473924310696137,-0.133857243710479,-1.13774657990494,-0.808058043932894,NA,NA,-0.728332608805756,-0.938359071558404
"Comocladia_glabra","COMGLA",4476,1830,2852,2452,2745,915,0.354629102093461,0.351527127256468,1.05597186690164,1.5438462977939,1,1,2,3,"Comocladia_glabra",NA,NA,232,232,0.761581055,126.5111111,17.27466667,215.248,8,2.3654879848909,2.10212866999806,1.23740967603024,2.33293912485044,0.346491527291782,0.542969731922195,-1.85656156076653,-0.653600142250261,1.0754919833958,-0.625601018074375,0.542969731922195,0.346491527291782,-1.85656156076653,-0.653600142250261,1.0754919833958,-0.625601018074375,-0.427341744938342,1.91549365308869,1.71529588949916,-1.29388991159538
"Conocarpus_erectus","CONERE",16080,1852,3367,4198,4677,2825,0.794729857025236,0.787756954257601,0.436809504061982,0.478967990437769,1,1,1,1,"Conocarpus_erectus",3.194,NA,NA,3.194,NA,NA,NA,NA,NA,0.504334911802464,NA,NA,NA,NA,-1.18196468234804,NA,NA,NA,NA,-1.18196468234804,-0.670643425248065,1.64047762308077,-0.684377835543242,-1.56411729581301,1.06730069872209,NA,NA,-2.20941755579734,0.703151627305947
"Cordia_alliodora","CORALL",20807,2331,6094,11137,10813,8482,2.53141735501346,4.72480747263899,3.96169403770595,2.65730170433875,11,20,26,24,"Cordia_alliodora",33,NA,NA,33,0.575902847,215.3777778,44.30237826,139.9719926,5,1.51851393987789,2.33320089173493,1.64642704083866,2.14604114513465,-0.642246891797139,-0.24201388891037,-0.35200152264589,-0.0299456873445737,0.222692970943257,-0.990515069791414,-0.24201388891037,-0.642246891797139,-0.35200152264589,-0.0299456873445737,0.222692970943257,-0.990515069791414,-0.0800932375111338,0.86953205310651,0.10739957616986,0.275795316911259
"Cordia_borinquensis","CORBOR",14950,2375,5740,8688,7941,5566,3.41958632640999,1.81410410277878,1.11251778807593,1.21988900067162,8,6,4,4,"Cordia_borinquensis",61.56,NA,319,319,0.67017749,306.8888889,132.9286248,165.0167243,11,2.50379068305718,2.48698116481901,2.12361851182371,2.21752796180862,-0.140233421912765,0.671149991301704,0.649294313757365,0.69765810733104,0.548881016184015,-0.260686966357336,0.671149991301704,-0.140233421912765,0.649294313757365,0.69765810733104,0.548881016184015,-0.260686966357336,-0.426198667444542,-0.436307067207997,0.0777178993578828,0.398781205291723
