CN,STATECD,SUBP,SUBPTYP,PLT_CN,CONDID,PREV_PLT_CN,PREVCOND,SUBPTYP_PROP_CHNG,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE
397932636489998,72,1,1,249604626010854,1,254553203010854,1,1.0,JTURNER02,2016-06-16 09:12:20,489998,,,
397932637489998,72,2,1,249604626010854,1,254553203010854,1,1.0,JTURNER02,2016-06-16 09:12:20,489998,,,
397932638489998,72,3,1,249604626010854,1,254553203010854,1,1.0,JTURNER02,2016-06-16 09:12:20,489998,,,
397932639489998,72,4,1,249604626010854,1,254553203010854,1,1.0,JTURNER02,2016-06-16 09:12:20,489998,,,
398002504489998,72,3,1,197190644020004,1,254320286010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002505489998,72,4,1,197190644020004,1,254320286010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002506489998,72,1,2,197190644020004,1,254320286010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002507489998,72,2,2,197190644020004,1,254320286010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002508489998,72,3,2,197190644020004,1,254320286010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002509489998,72,4,2,197190644020004,1,254320286010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002510489998,72,1,1,197190645020004,1,254320288010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002511489998,72,2,1,197190645020004,1,254320288010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002512489998,72,3,1,197190645020004,1,254320288010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002513489998,72,4,1,197190645020004,1,254320288010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002514489998,72,1,2,197190645020004,1,254320288010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002515489998,72,2,2,197190645020004,1,254320288010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002516489998,72,3,2,197190645020004,1,254320288010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002517489998,72,4,2,197190645020004,1,254320288010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002518489998,72,1,1,197190646020004,1,254320182010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002519489998,72,2,1,197190646020004,1,254320182010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002520489998,72,3,1,197190646020004,1,254320182010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002521489998,72,4,1,197190646020004,1,254320182010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002522489998,72,1,2,197190646020004,1,254320182010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002523489998,72,2,2,197190646020004,1,254320182010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002524489998,72,3,2,197190646020004,1,254320182010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002525489998,72,4,2,197190646020004,1,254320182010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002526489998,72,1,1,197190647020004,1,254320433010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002527489998,72,2,1,197190647020004,1,254320433010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002528489998,72,3,1,197190647020004,1,254320433010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002529489998,72,4,1,197190647020004,1,254320433010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002530489998,72,1,2,197190647020004,1,254320433010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002531489998,72,2,2,197190647020004,1,254320433010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002532489998,72,3,2,197190647020004,1,254320433010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002533489998,72,4,2,197190647020004,1,254320433010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002534489998,72,1,1,197190648020004,1,254320397010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002535489998,72,2,1,197190648020004,1,254320397010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002536489998,72,3,1,197190648020004,1,254320397010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002537489998,72,4,1,197190648020004,1,254320397010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002538489998,72,1,2,197190648020004,1,254320397010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002539489998,72,2,2,197190648020004,1,254320397010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002540489998,72,3,2,197190648020004,1,254320397010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002541489998,72,4,2,197190648020004,1,254320397010854,1,1.0,JTURNER02,2016-06-16 09:44:06,489998,,,
398002554489998,72,1,1,197190649020004,1,249604459010854,1,1.0,JTURNER02,2016-06-16 09:44:10,489998,,,
398002555489998,72,2,1,197190649020004,1,249604459010854,1,0.9255,JTURNER02,2016-06-16 09:44:10,489998,,,
398002556489998,72,2,1,197190649020004,2,249604459010854,2,0.0745,JTURNER02,2016-06-16 09:44:10,489998,,,
398002557489998,72,3,1,197190649020004,2,249604459010854,2,1.0,JTURNER02,2016-06-16 09:44:10,489998,,,
398002558489998,72,4,1,197190649020004,1,249604459010854,1,1.0,JTURNER02,2016-06-16 09:44:10,489998,,,
398002559489998,72,1,2,197190649020004,1,249604459010854,1,1.0,JTURNER02,2016-06-16 09:44:10,489998,,,
398002560489998,72,2,2,197190649020004,1,249604459010854,1,1.0,JTURNER02,2016-06-16 09:44:10,489998,,,
398002561489998,72,3,2,197190649020004,2,249604459010854,2,1.0,JTURNER02,2016-06-16 09:44:10,489998,,,
398002562489998,72,4,2,197190649020004,1,249604459010854,1,1.0,JTURNER02,2016-06-16 09:44:10,489998,,,
398002571489998,72,1,1,197190651020004,1,249605125010854,1,1.0,JTURNER02,2016-06-16 09:44:14,489998,,,
398002812489998,72,2,1,197190651020004,1,249605125010854,1,0.4168,JTURNER02,2016-06-16 09:44:14,489998,,,
398002813489998,72,2,1,197190651020004,2,249605125010854,2,0.5832,JTURNER02,2016-06-16 09:44:14,489998,,,
398002814489998,72,3,1,197190651020004,3,249605125010854,3,1.0,JTURNER02,2016-06-16 09:44:14,489998,,,
398002815489998,72,4,1,197190651020004,1,249605125010854,1,1.0,JTURNER02,2016-06-16 09:44:14,489998,,,
398003126489998,72,2,2,197190674020004,1,249605130010854,1,1.0,JTURNER02,2016-06-16 09:44:17,489998,,,
398003127489998,72,3,2,197190674020004,1,249605130010854,1,1.0,JTURNER02,2016-06-16 09:44:17,489998,,,
398003128489998,72,4,2,197190674020004,1,249605130010854,1,1.0,JTURNER02,2016-06-16 09:44:17,489998,,,
398003129489998,72,1,1,197190675020004,1,254320171010854,1,1.0,JTURNER02,2016-06-16 09:44:17,489998,,,
398003130489998,72,2,1,197190675020004,1,254320171010854,1,1.0,JTURNER02,2016-06-16 09:44:17,489998,,,
398003131489998,72,3,1,197190675020004,1,254320171010854,1,1.0,JTURNER02,2016-06-16 09:44:17,489998,,,
398003132489998,72,4,1,197190675020004,1,254320171010854,1,1.0,JTURNER02,2016-06-16 09:44:17,489998,,,
398003133489998,72,1,2,197190675020004,1,254320171010854,1,1.0,JTURNER02,2016-06-16 09:44:17,489998,,,
398003134489998,72,2,2,197190675020004,1,254320171010854,1,1.0,JTURNER02,2016-06-16 09:44:17,489998,,,
398003135489998,72,3,2,197190675020004,1,254320171010854,1,1.0,JTURNER02,2016-06-16 09:44:17,489998,,,
398003136489998,72,4,2,197190675020004,1,254320171010854,1,1.0,JTURNER02,2016-06-16 09:44:17,489998,,,
398003137489998,72,1,1,197190676020004,1,254320207010854,1,1.0,JTURNER02,2016-06-16 09:44:17,489998,,,
398003138489998,72,2,1,197190676020004,1,254320207010854,1,1.0,JTURNER02,2016-06-16 09:44:17,489998,,,
398003139489998,72,3,1,197190676020004,1,254320207010854,1,1.0,JTURNER02,2016-06-16 09:44:17,489998,,,
398003140489998,72,4,1,197190676020004,1,254320207010854,1,1.0,JTURNER02,2016-06-16 09:44:17,489998,,,
398003141489998,72,1,2,197190676020004,1,254320207010854,1,1.0,JTURNER02,2016-06-16 09:44:17,489998,,,
398003142489998,72,2,2,197190676020004,1,254320207010854,1,1.0,JTURNER02,2016-06-16 09:44:17,489998,,,
398003143489998,72,3,2,197190676020004,1,254320207010854,1,1.0,JTURNER02,2016-06-16 09:44:17,489998,,,
398003144489998,72,4,2,197190676020004,1,254320207010854,1,1.0,JTURNER02,2016-06-16 09:44:17,489998,,,
398003161489998,72,1,1,197190677020004,1,249604466010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003162489998,72,2,1,197190677020004,1,249604466010854,1,0.2744,JTURNER02,2016-06-16 09:44:22,489998,,,
398003163489998,72,2,1,197190677020004,2,249604466010854,2,0.7256,JTURNER02,2016-06-16 09:44:22,489998,,,
398003164489998,72,3,1,197190677020004,1,249604466010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003165489998,72,4,1,197190677020004,1,249604466010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003166489998,72,1,2,197190677020004,1,249604466010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003167489998,72,2,2,197190677020004,2,249604466010854,2,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003168489998,72,3,2,197190677020004,1,249604466010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003169489998,72,4,2,197190677020004,1,249604466010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003170489998,72,1,1,197190678020004,1,249604467010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003171489998,72,2,1,197190678020004,1,249604467010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003252489998,72,3,1,197190678020004,1,249604467010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003253489998,72,4,1,197190678020004,1,249604467010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003254489998,72,1,2,197190678020004,1,249604467010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003255489998,72,2,2,197190678020004,1,249604467010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003256489998,72,3,2,197190678020004,1,249604467010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003257489998,72,4,2,197190678020004,1,249604467010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003258489998,72,1,1,197190679020004,1,254320254010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003259489998,72,2,1,197190679020004,1,254320254010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003260489998,72,3,1,197190679020004,1,254320254010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003261489998,72,4,1,197190679020004,1,254320254010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003262489998,72,1,2,197190679020004,1,254320254010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003263489998,72,2,2,197190679020004,1,254320254010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003264489998,72,3,2,197190679020004,1,254320254010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003265489998,72,4,2,197190679020004,1,254320254010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003266489998,72,1,1,197190680020004,1,249604465010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003267489998,72,2,1,197190680020004,1,249604465010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003268489998,72,3,1,197190680020004,1,249604465010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003269489998,72,4,1,197190680020004,1,249604465010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003270489998,72,1,2,197190680020004,1,249604465010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003271489998,72,2,2,197190680020004,1,249604465010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003272489998,72,3,2,197190680020004,1,249604465010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003273489998,72,4,2,197190680020004,1,249604465010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003274489998,72,1,1,197190681020004,1,249605127010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003275489998,72,2,1,197190681020004,1,249605127010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003276489998,72,3,1,197190681020004,1,249605127010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003277489998,72,4,1,197190681020004,1,249605127010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003278489998,72,1,2,197190681020004,1,249605127010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003279489998,72,2,2,197190681020004,1,249605127010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003280489998,72,3,2,197190681020004,1,249605127010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003281489998,72,4,2,197190681020004,1,249605127010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003282489998,72,1,1,197190682020004,1,249605132010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003283489998,72,2,1,197190682020004,1,249605132010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003284489998,72,3,1,197190682020004,1,249605132010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003285489998,72,4,1,197190682020004,1,249605132010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003286489998,72,1,2,197190682020004,1,249605132010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003287489998,72,2,2,197190682020004,1,249605132010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003288489998,72,3,2,197190682020004,1,249605132010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003289489998,72,4,2,197190682020004,1,249605132010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003290489998,72,1,1,197190683020004,1,249604456010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003291489998,72,2,1,197190683020004,1,249604456010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003292489998,72,3,1,197190683020004,1,249604456010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003293489998,72,4,1,197190683020004,1,249604456010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003294489998,72,1,2,197190683020004,1,249604456010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003295489998,72,2,2,197190683020004,1,249604456010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003296489998,72,3,2,197190683020004,1,249604456010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003297489998,72,4,2,197190683020004,1,249604456010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003298489998,72,1,1,197190684020004,1,249605133010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003299489998,72,2,1,197190684020004,1,249605133010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003300489998,72,3,1,197190684020004,1,249605133010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003301489998,72,4,1,197190684020004,1,249605133010854,2,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003302489998,72,1,2,197190684020004,1,249605133010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003303489998,72,2,2,197190684020004,1,249605133010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003304489998,72,3,2,197190684020004,1,249605133010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003305489998,72,4,2,197190684020004,1,249605133010854,2,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003306489998,72,1,1,197190685020004,1,249604439010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003307489998,72,2,1,197190685020004,1,249604439010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003308489998,72,3,1,197190685020004,1,249604439010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003309489998,72,4,1,197190685020004,1,249604439010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003310489998,72,1,2,197190685020004,1,249604439010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003311489998,72,2,2,197190685020004,1,249604439010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003312489998,72,3,2,197190685020004,1,249604439010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003313489998,72,4,2,197190685020004,1,249604439010854,1,1.0,JTURNER02,2016-06-16 09:44:22,489998,,,
398003378489998,72,1,1,197190687020004,1,249604523010854,1,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003379489998,72,2,1,197190687020004,2,249604523010854,2,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003380489998,72,3,1,197190687020004,1,249604523010854,1,0.9535,JTURNER02,2016-06-16 09:44:25,489998,,,
398003381489998,72,3,1,197190687020004,2,249604523010854,2,0.0465,JTURNER02,2016-06-16 09:44:25,489998,,,
398003382489998,72,4,1,197190687020004,1,249604523010854,1,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003383489998,72,1,2,197190687020004,1,249604523010854,1,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003384489998,72,2,2,197190687020004,2,249604523010854,2,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003385489998,72,3,2,197190687020004,1,249604523010854,1,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003386489998,72,4,2,197190687020004,1,249604523010854,1,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003387489998,72,1,1,197190688020004,1,249605143010854,1,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003388489998,72,2,1,197190688020004,2,249605143010854,2,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003389489998,72,3,1,197190688020004,1,249605143010854,1,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003390489998,72,4,1,197190688020004,1,249605143010854,1,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003391489998,72,1,2,197190688020004,1,249605143010854,1,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003392489998,72,2,2,197190688020004,2,249605143010854,2,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003393489998,72,3,2,197190688020004,1,249605143010854,1,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003394489998,72,4,2,197190688020004,1,249605143010854,1,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003395489998,72,1,1,197190690020004,1,249604520010854,1,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003396489998,72,2,1,197190690020004,1,249604520010854,2,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003397489998,72,3,1,197190690020004,2,249604520010854,1,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003398489998,72,4,1,197190690020004,1,249604520010854,2,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003399489998,72,1,2,197190690020004,1,249604520010854,1,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003400489998,72,2,2,197190690020004,1,249604520010854,2,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003401489998,72,3,2,197190690020004,2,249604520010854,1,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003402489998,72,4,2,197190690020004,1,249604520010854,2,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003403489998,72,1,1,197190691020004,1,249604438010854,1,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003404489998,72,2,1,197190691020004,1,249604438010854,1,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003405489998,72,3,1,197190691020004,1,249604438010854,1,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003406489998,72,4,1,197190691020004,1,249604438010854,1,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003407489998,72,1,2,197190691020004,1,249604438010854,1,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003408489998,72,2,2,197190691020004,1,249604438010854,1,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398003409489998,72,3,2,197190691020004,1,249604438010854,1,1.0,JTURNER02,2016-06-16 09:44:25,489998,,,
398006807489998,72,4,2,197190497020004,1,254320201010854,1,1.0,JTURNER02,2016-06-16 09:45:18,489998,,,
398006808489998,72,1,1,197190498020004,1,254320420010854,1,1.0,JTURNER02,2016-06-16 09:45:18,489998,,,
398006809489998,72,2,1,197190498020004,1,254320420010854,1,1.0,JTURNER02,2016-06-16 09:45:18,489998,,,
398006810489998,72,3,1,197190498020004,1,254320420010854,1,1.0,JTURNER02,2016-06-16 09:45:18,489998,,,
398006811489998,72,4,1,197190498020004,1,254320420010854,1,1.0,JTURNER02,2016-06-16 09:45:18,489998,,,
398006812489998,72,1,2,197190498020004,1,254320420010854,1,1.0,JTURNER02,2016-06-16 09:45:18,489998,,,
398006813489998,72,2,2,197190498020004,1,254320420010854,1,1.0,JTURNER02,2016-06-16 09:45:18,489998,,,
398006814489998,72,3,2,197190498020004,1,254320420010854,1,1.0,JTURNER02,2016-06-16 09:45:18,489998,,,
398006815489998,72,4,2,197190498020004,1,254320420010854,1,1.0,JTURNER02,2016-06-16 09:45:18,489998,,,
398006816489998,72,1,1,197190499020004,1,249604490010854,1,1.0,JTURNER02,2016-06-16 09:45:18,489998,,,
398006817489998,72,2,1,197190499020004,1,249604490010854,1,1.0,JTURNER02,2016-06-16 09:45:18,489998,,,
398006818489998,72,3,1,197190499020004,1,249604490010854,1,1.0,JTURNER02,2016-06-16 09:45:18,489998,,,
398006819489998,72,4,1,197190499020004,1,249604490010854,1,1.0,JTURNER02,2016-06-16 09:45:18,489998,,,
398006820489998,72,1,2,197190499020004,1,249604490010854,1,1.0,JTURNER02,2016-06-16 09:45:18,489998,,,
398006821489998,72,2,2,197190499020004,1,249604490010854,1,1.0,JTURNER02,2016-06-16 09:45:18,489998,,,
